Date,Open,High,Low,Close,Adj Close,Volume
2006-09-25,261.750000,262.500000,255.562500,256.399994,194.097137,1349580
2006-09-26,257.500000,262.500000,256.225006,261.075012,197.636169,3717008
2006-09-27,262.500000,263.750000,259.037506,260.662506,197.323883,3352740
2006-09-28,261.262512,262.250000,253.250000,255.112503,193.122513,6121572
2006-09-29,255.524994,258.774994,255.000000,255.512497,193.425308,1752804
2006-10-03,258.750000,258.750000,252.250000,253.574997,191.958664,1632712
2006-10-04,254.000000,254.000000,245.837494,246.850006,186.867691,6947628
2006-10-05,249.500000,252.250000,248.250000,249.937500,189.205032,5849400
2006-10-06,250.250000,251.750000,247.000000,248.550003,188.154602,2766944
2006-10-09,246.250000,252.250000,245.137497,250.537506,189.659149,1546832
2006-10-10,250.750000,254.449997,250.750000,252.875000,191.428711,2769780
2006-10-11,257.500000,269.850006,257.500000,261.187500,197.721252,6773716
2006-10-12,262.500000,271.250000,260.250000,270.637512,204.875107,5052848
2006-10-13,272.350006,280.000000,270.524994,275.899994,208.858810,4874112
2006-10-16,281.250000,287.500000,278.750000,282.424988,213.798309,9727060
2006-10-17,285.500000,292.437500,277.500000,279.225006,211.375916,8749216
2006-10-18,277.524994,279.250000,275.250000,276.562500,209.360291,4995084
2006-10-19,276.500000,278.187500,270.662506,273.100006,206.739258,3103620
2006-10-20,275.000000,275.500000,271.524994,272.399994,206.209320,2129404
2006-10-23,273.725006,273.725006,265.350006,270.024994,204.975723,1327904
2006-10-26,270.250000,272.975006,268.750000,269.812500,204.814453,5140212
2006-10-27,270.287506,272.500000,265.600006,268.662506,203.941452,3126408
2006-10-30,269.000000,272.000000,265.049988,269.837494,204.833420,4154172
2006-10-31,270.000000,274.700012,268.774994,271.774994,206.304214,3430936
2006-11-01,274.250000,276.475006,270.075012,270.799988,205.564102,1910904
2006-11-02,272.500000,272.500000,268.000000,270.012512,204.966278,2204376
2006-11-03,271.250000,272.000000,264.500000,266.737488,202.480209,3144440
2006-11-06,266.625000,267.475006,264.000000,264.850006,201.047440,2536892
2006-11-07,268.500000,271.225006,265.049988,266.287506,202.138580,3219180
2006-11-08,266.250000,267.725006,262.787506,265.825012,201.787567,2436760
2006-11-09,267.250000,268.750000,263.337494,265.899994,201.844482,3365420
2006-11-10,267.500000,273.674988,266.274994,267.174988,202.812393,3313476
2006-11-13,267.700012,270.000000,266.524994,268.937500,204.150253,2023316
2006-11-14,270.250000,277.500000,270.250000,276.562500,209.938354,6003860
2006-11-15,278.750000,280.500000,272.637512,274.200012,208.145050,2698040
2006-11-16,275.000000,276.500000,270.875000,271.837494,206.351624,2101688
2006-11-17,273.500000,274.375000,270.299988,273.787506,207.831787,2221684
2006-11-20,271.262512,280.250000,266.387512,279.462494,212.139847,5174936
2006-11-21,279.049988,288.000000,278.500000,287.137512,217.965912,4158152
2006-11-22,288.500000,292.750000,283.837494,287.024994,217.880493,5591464
2006-11-23,289.000000,292.350006,285.000000,286.037506,217.130859,3870324
2006-11-24,287.500000,289.225006,284.037506,287.500000,218.240982,3205304
2006-11-27,287.500000,291.000000,287.500000,290.200012,220.290497,2933708
2006-11-28,287.500000,289.000000,277.787506,287.462494,218.212601,2682960
2006-11-29,290.000000,292.200012,287.500000,291.137512,221.002182,2603156
2006-11-30,293.200012,301.250000,291.500000,299.700012,227.502106,6254552
2006-12-01,300.000000,300.000000,295.312500,297.337494,225.708649,3762140
2006-12-04,300.000000,302.750000,297.500000,298.100006,226.287537,2234092
2006-12-05,302.424988,302.424988,296.250000,297.975006,226.192551,2116476
2006-12-06,293.049988,301.750000,293.049988,299.649994,227.464020,3180856
2006-12-07,301.250000,308.612488,296.774994,298.575012,226.648041,2872872
2006-12-08,299.750000,299.750000,293.337494,294.225006,223.345932,1887268
2006-12-11,293.750000,297.250000,283.500000,293.362488,222.691254,4279432
2006-12-12,292.500000,295.000000,276.250000,280.125000,212.642609,5118300
2006-12-13,280.125000,285.250000,270.087494,280.212494,212.709091,3617220
2006-12-14,276.262512,290.000000,276.262512,287.399994,218.165100,2916024
2006-12-15,292.100006,292.100006,287.000000,290.049988,220.176682,2305716
2006-12-18,288.750000,297.100006,281.000000,295.312500,224.171494,2351424
2006-12-19,295.250000,295.950012,281.250000,285.462494,216.694427,3623628
2006-12-20,287.500000,291.962494,278.762512,282.187500,214.208267,3755660
2006-12-21,284.250000,287.500000,277.750000,284.237488,215.764420,2255816
2006-12-22,283.750000,290.000000,282.024994,288.487488,218.990585,1750016
2006-12-26,288.250000,298.600006,288.250000,297.850006,226.097702,1797392
2006-12-27,298.750000,301.500000,295.262512,299.000000,226.970566,2394400
2006-12-28,301.350006,305.000000,297.000000,302.975006,229.988007,2418308
2006-12-29,303.362488,307.350006,300.625000,305.500000,231.904831,1874468
2007-01-02,307.350006,314.500000,304.000000,312.125000,236.933884,1545060
2007-01-03,313.250000,322.000000,309.787506,320.037506,242.940155,4384972
2007-01-04,321.250000,321.250000,312.524994,314.762512,238.935913,3970700
2007-01-05,316.250000,317.149994,313.274994,315.750000,239.685654,2718740
2007-01-08,314.750000,314.750000,303.750000,310.950012,236.041840,4951892
2007-01-09,311.975006,315.462494,306.312500,314.100006,238.433121,4020568
2007-01-10,311.137512,313.750000,307.500000,308.850006,234.447769,2931428
2007-01-11,299.725006,324.500000,299.725006,319.412506,242.465836,7400664
2007-01-12,322.537506,332.250000,322.537506,330.987488,251.252411,6175748
2007-01-15,337.500000,342.000000,325.012512,331.587494,251.707825,12255832
2007-01-16,347.237488,347.237488,329.750000,331.024994,251.280792,7625964
2007-01-17,332.475006,333.750000,325.000000,326.162506,247.589691,2633828
2007-01-18,326.250000,331.487488,326.250000,328.862488,249.639130,2719816
2007-01-19,328.862488,331.625000,323.037506,324.537506,246.356232,2882056
2007-01-22,325.024994,330.600006,322.512512,328.362488,249.837250,3180956
2007-01-23,328.274994,328.487488,325.000000,325.674988,247.792236,3124152
2007-01-24,327.875000,328.500000,324.537506,326.787506,248.638687,2355148
2007-01-25,331.250000,342.250000,325.725006,328.862488,250.217377,5553976
2007-01-29,328.750000,328.750000,322.750000,324.437500,246.850754,2982324
2007-01-31,324.274994,328.475006,318.000000,319.475006,243.074951,4865928
2007-02-01,322.487488,323.750000,318.750000,323.012512,245.766449,1859904
2007-02-02,324.750000,326.750000,323.762512,325.125000,247.373779,4274616
2007-02-05,326.250000,328.475006,323.500000,326.450012,248.381973,3010736
2007-02-06,328.250000,328.475006,322.512512,324.600006,246.974289,3411964
2007-02-07,325.000000,328.100006,323.799988,326.575012,248.477127,2599984
2007-02-08,327.850006,328.725006,324.337494,326.125000,248.134720,2650024
2007-02-09,327.350006,329.362488,320.787506,321.850006,244.882019,1993360
2007-02-12,312.500000,324.674988,312.500000,313.950012,238.871307,1786388
2007-02-13,314.000000,321.225006,308.750000,313.225006,238.319672,4130352
2007-02-14,313.250000,316.750000,310.000000,315.187500,239.812790,3137876
2007-02-15,316.250000,325.000000,306.274994,323.062500,245.804596,3673556
2007-02-19,325.350006,329.674988,323.799988,327.450012,249.142853,4738696
2007-02-20,328.475006,330.950012,323.750000,324.887512,247.193100,5400148
2007-02-21,325.000000,327.937500,320.000000,320.962494,244.206741,3938188
2007-02-22,325.000000,328.100006,321.500000,323.575012,246.194458,6939112
2007-02-23,323.750000,324.875000,318.250000,319.337494,242.970398,3167688
2007-02-26,318.000000,323.462494,308.125000,321.524994,244.634735,4677684
2007-02-27,313.500000,323.549988,313.500000,316.037506,240.459579,4709968
2007-02-28,308.250000,311.237488,293.000000,298.350006,227.001907,9347956
2007-03-01,300.000000,317.000000,297.600006,313.662506,238.652451,7858564
2007-03-02,313.700012,315.000000,300.250000,302.137512,229.883606,5311752
2007-03-05,297.500000,299.750000,287.500000,288.887512,219.802307,5120880
2007-03-06,302.500000,333.750000,290.274994,299.312500,227.734161,3623920
2007-03-07,300.500000,306.174988,289.350006,297.950012,226.697464,4440632
2007-03-08,297.500000,307.424988,297.500000,304.600006,231.757202,2274988
2007-03-09,307.075012,308.250000,299.500000,303.037506,230.568481,3232148
2007-03-12,306.174988,313.424988,302.750000,308.750000,234.914658,3636936
2007-03-13,306.375000,317.225006,300.024994,316.350006,240.697372,2032088
2007-03-14,306.250000,310.475006,301.250000,303.387512,230.834656,3824948
2007-03-15,307.500000,312.750000,307.000000,308.575012,234.781631,3823288
2007-03-16,310.350006,314.462494,303.787506,309.412506,235.418823,4224284
2007-03-19,304.075012,316.187500,300.450012,315.225006,239.841324,1213696
2007-03-20,315.000000,319.125000,312.000000,313.250000,238.338669,2775592
2007-03-21,315.250000,317.350006,310.000000,316.750000,241.001633,1970036
2007-03-22,319.250000,326.750000,319.250000,325.762512,247.858994,4125592
2007-03-23,328.000000,330.000000,320.000000,322.049988,245.034180,5265296
2007-03-26,321.250000,324.674988,313.812500,315.337494,239.926849,6098736
2007-03-28,317.475006,317.475006,298.512512,300.250000,228.447525,8818048
2007-03-29,297.237488,314.200012,297.237488,312.087494,237.454117,10266624
2007-03-30,312.087494,313.700012,305.062500,308.462494,234.696091,2807056
2007-04-02,302.500000,305.000000,296.250000,297.299988,226.202988,3875896
2007-04-03,298.750000,304.200012,297.000000,300.662506,228.761322,3256852
2007-04-04,304.500000,306.174988,297.600006,299.600006,227.952835,2402496
2007-04-05,299.862488,301.500000,296.524994,298.549988,227.154022,2533992
2007-04-09,300.125000,306.687500,300.125000,304.299988,231.528915,2284524
2007-04-10,304.299988,306.250000,298.837494,299.337494,227.753220,3480240
2007-04-11,301.350006,302.362488,296.750000,297.637512,226.459778,3826336
2007-04-12,297.000000,302.250000,293.000000,300.237488,228.437881,3694956
2007-04-13,302.500000,317.100006,298.500000,315.500000,240.050583,9778848
2007-04-16,321.000000,326.475006,317.562500,320.062500,243.522049,9986220
2007-04-17,321.424988,328.750000,309.500000,312.562500,237.815475,10464964
2007-04-18,313.500000,316.250000,310.250000,311.875000,237.292572,2853584
2007-04-19,307.500000,312.000000,301.274994,310.725006,236.417389,3164652
2007-04-20,313.000000,316.987488,312.524994,314.412506,239.223175,2870752
2007-04-23,313.750000,317.450012,311.250000,311.950012,237.349518,2265224
2007-04-24,311.000000,315.500000,304.750000,306.212494,232.984009,6922516
2007-04-25,306.250000,306.725006,302.000000,305.337494,232.318314,21752404
2007-04-26,306.750000,312.399994,305.000000,310.100006,235.941925,5941756
2007-04-27,308.750000,309.125000,304.312500,308.625000,234.819702,4805284
2007-04-30,310.262512,317.475006,301.250000,316.500000,240.811417,3888052
2007-05-03,318.700012,323.700012,318.137512,322.549988,245.414658,6643028
2007-05-04,324.750000,332.475006,317.250000,318.262512,242.152496,7101200
2007-05-07,320.500000,321.225006,316.287506,318.225006,242.123871,5553328
2007-05-08,317.500000,320.000000,314.312500,316.637512,240.916092,8191004
2007-05-09,325.000000,325.000000,306.250000,309.875000,235.770691,4699828
2007-05-10,311.250000,322.475006,306.500000,307.424988,233.906586,3044200
2007-05-11,312.500000,314.750000,302.500000,313.137512,238.253052,3867656
2007-05-14,319.625000,319.625000,311.524994,312.562500,237.815475,1260376
2007-05-15,315.000000,315.000000,306.250000,309.512512,235.494919,4203120
2007-05-16,316.250000,316.250000,302.637512,306.049988,232.860458,6523616
2007-05-17,308.274994,313.424988,307.500000,312.500000,237.768021,2931260
2007-05-18,314.987488,319.000000,312.500000,313.212494,238.310089,2921004
2007-05-21,317.500000,317.500000,307.500000,309.262512,235.304764,2856844
2007-05-22,309.375000,311.000000,305.262512,307.662506,234.087387,6160224
2007-05-23,310.375000,310.375000,306.274994,308.350006,234.610535,1271812
2007-05-24,312.500000,312.500000,305.250000,306.187500,232.965103,4552804
2007-05-25,305.237488,308.750000,302.000000,307.487488,233.954269,5244168
2007-05-28,312.500000,312.500000,305.887512,306.375000,233.107727,2585172
2007-05-29,306.225006,308.750000,305.000000,307.787506,234.182510,2967280
2007-05-30,312.500000,312.500000,302.549988,303.912506,231.234100,2600056
2007-05-31,307.250000,307.250000,300.000000,302.087494,229.845627,5176492
2007-06-01,307.274994,307.274994,302.787506,304.674988,231.814209,1728988
2007-06-04,307.000000,312.500000,300.500000,302.024994,229.797928,1853384
2007-06-05,304.450012,304.450012,300.000000,302.012512,229.788589,1751600
2007-06-06,303.750000,304.250000,294.549988,300.087494,228.323898,3832020
2007-06-07,300.000000,303.600006,291.325012,301.750000,229.588852,2008940
2007-06-08,301.625000,307.625000,297.500000,305.024994,232.080505,6019076
2007-06-11,309.137512,309.850006,304.512512,305.337494,232.318314,2648136
2007-06-12,302.500000,307.500000,300.000000,304.337494,231.557449,1402072
2007-06-13,304.750000,305.000000,298.325012,300.812500,228.875412,1768488
2007-06-14,302.500000,305.000000,300.325012,301.137512,229.122711,4176068
2007-06-15,305.000000,305.000000,295.000000,296.100006,226.040573,4983152
2007-06-18,298.250000,298.750000,290.000000,290.649994,221.880005,2874456
2007-06-19,291.274994,291.375000,285.825012,290.000000,221.383850,3495436
2007-06-20,290.250000,293.250000,285.250000,286.750000,218.902802,4024968
2007-06-21,286.250000,287.700012,282.500000,286.399994,218.635544,3043728
2007-06-22,286.250000,288.750000,283.625000,284.987488,217.557312,2677304
2007-06-25,284.987488,287.500000,279.687500,281.437500,214.847275,2803776
2007-06-26,282.750000,285.000000,279.462494,280.437500,214.083862,2832744
2007-06-27,282.475006,284.674988,281.000000,283.287506,216.259552,2956696
2007-06-28,285.987488,285.987488,281.250000,284.212494,216.965714,4342792
2007-06-29,285.250000,289.000000,285.012512,287.337494,219.351318,3004456
2007-07-02,288.250000,288.250000,282.750000,283.612488,216.507614,1477152
2007-07-03,287.500000,287.500000,281.000000,281.899994,215.200317,1829368
2007-07-04,282.000000,285.000000,279.000000,279.412506,213.301407,2415464
2007-07-05,282.049988,282.049988,275.200012,277.912506,212.156326,3179204
2007-07-06,278.750000,291.225006,275.024994,289.662506,221.126160,7605684
2007-07-09,292.100006,295.600006,291.250000,294.187500,224.580505,5359768
2007-07-10,296.250000,300.000000,292.000000,295.787506,225.801971,7492968
2007-07-11,295.500000,296.250000,275.000000,287.225006,219.265411,6062124
2007-07-12,288.750000,292.250000,283.500000,290.637512,221.870468,5763944
2007-07-13,309.024994,315.375000,282.562500,284.000000,216.803452,5784648
2007-07-16,283.750000,284.500000,278.500000,282.075012,215.333954,3990240
2007-07-17,293.950012,293.950012,287.500000,288.937500,220.572754,6164688
2007-07-18,289.250000,292.500000,286.837494,291.662506,222.653046,4371180
2007-07-19,291.750000,296.250000,291.375000,295.549988,225.620682,4075512
2007-07-20,297.250000,297.487488,291.850006,293.975006,224.418381,3744932
2007-07-23,292.450012,298.750000,290.524994,297.737488,227.290558,4716456
2007-07-24,297.475006,298.000000,291.750000,292.975006,223.654953,3127176
2007-07-25,292.000000,292.750000,286.250000,287.049988,219.131821,2670172
2007-07-26,288.750000,302.500000,286.274994,297.274994,226.937500,6002804
2007-07-27,290.000000,293.750000,281.500000,288.250000,220.604446,3203236
2007-07-30,287.500000,292.500000,282.562500,284.112488,217.437958,1835848
2007-07-31,287.750000,290.500000,282.500000,289.075012,221.235992,3218540
2007-08-01,286.250000,286.250000,277.750000,278.787506,213.362625,4382172
2007-08-02,280.000000,281.125000,272.500000,273.787506,209.535919,1912008
2007-08-03,278.500000,278.500000,270.875000,274.225006,209.870804,1993184
2007-08-06,272.500000,279.500000,268.500000,274.862488,210.358688,2737548
2007-08-07,278.274994,279.450012,273.524994,277.325012,212.243301,2985212
2007-08-08,287.500000,292.250000,279.500000,288.149994,220.527969,4055164
2007-08-09,290.000000,297.212494,283.799988,286.424988,219.207809,5074436
2007-08-10,278.750000,288.375000,270.100006,286.125000,218.978104,6290560
2007-08-13,287.500000,287.500000,281.287506,283.625000,217.064850,1205524
2007-08-14,283.750000,285.000000,280.000000,282.562500,216.251663,1222796
2007-08-16,275.000000,279.899994,271.250000,272.000000,208.168015,6663120
2007-08-17,272.000000,273.250000,259.799988,264.037506,202.074066,6901104
2007-08-20,270.875000,274.850006,262.774994,263.887512,201.959305,4386844
2007-08-21,269.125000,269.125000,251.125000,253.812500,194.248672,4363364
2007-08-22,255.000000,258.174988,249.000000,256.475006,196.286392,3826620
2007-08-23,258.000000,262.000000,251.000000,251.975006,192.842361,3113748
2007-08-24,253.750000,256.625000,249.875000,254.600006,194.851334,1926972
2007-08-27,256.237488,259.700012,255.012497,256.625000,196.401123,2666856
2007-08-28,259.000000,259.750000,252.750000,257.187500,196.831619,2263504
2007-08-29,255.000000,259.950012,250.250000,257.899994,197.376877,3196688
2007-08-30,260.500000,264.750000,256.250000,261.500000,200.132111,7003172
2007-08-31,263.000000,267.424988,261.750000,266.087494,203.643021,2377496
2007-09-03,267.500000,268.750000,263.350006,265.312500,203.049805,2496264
2007-09-04,266.250000,271.924988,265.250000,266.524994,203.977890,2182756
2007-09-05,266.750000,270.737488,266.274994,268.087494,205.173615,3516964
2007-09-06,266.250000,270.250000,265.250000,269.500000,206.254669,1871860
2007-09-07,269.250000,271.125000,267.500000,269.062500,205.919876,1691576
2007-09-10,269.062500,269.062500,261.000000,261.812500,200.371216,2201060
2007-09-11,273.612488,273.612488,255.000000,255.837494,195.798492,3386556
2007-09-12,257.500000,259.437500,253.375000,253.899994,194.315628,2344104
2007-09-13,256.225006,258.750000,252.600006,257.700012,197.223877,2153072
2007-09-14,262.500000,262.500000,254.524994,255.612503,195.626205,1900228
2007-09-17,256.250000,257.950012,248.925003,249.412506,190.881241,5086176
2007-09-18,249.250000,251.925003,248.250000,250.612503,191.799667,4942808
2007-09-19,256.250000,258.424988,254.300003,255.762497,195.741058,4642668
2007-09-20,255.000000,255.524994,249.300003,250.512497,191.723053,2355156
2007-09-21,247.750000,256.250000,244.500000,254.449997,194.736511,7928660
2007-09-24,255.000000,257.500000,250.050003,251.812500,192.718033,3595068
2007-09-25,252.500000,253.500000,249.050003,250.425003,191.656128,5400496
2007-09-26,252.500000,262.200012,251.250000,260.187500,199.127563,8340892
2007-09-27,262.500000,266.875000,261.750000,265.625000,203.289032,8602140
2007-09-28,256.250000,270.000000,256.250000,265.037506,202.839386,6249532
2007-10-01,265.250000,265.250000,255.750000,260.412506,199.299805,2176580
2007-10-03,262.500000,273.750000,262.475006,269.799988,206.484283,5122872
2007-10-04,271.250000,271.250000,263.500000,269.825012,206.503403,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,205.259781,1744048
2007-10-08,270.262512,274.700012,265.549988,269.587494,206.321640,2662144
2007-10-09,270.000000,276.200012,268.825012,273.737488,209.497711,3707640
2007-10-10,276.174988,282.562500,274.600006,281.375000,215.342865,3983236
2007-10-11,283.750000,283.850006,265.000000,268.000000,205.106674,5598340
2007-10-12,263.000000,268.750000,257.575012,265.875000,203.480362,4912920
2007-10-15,267.500000,272.912506,264.937500,268.537506,205.518051,6871600
2007-10-16,275.000000,278.750000,265.250000,267.100006,204.417847,7060528
2007-10-17,265.000000,278.750000,250.000000,273.674988,209.449890,6924440
2007-10-18,283.750000,287.475006,269.325012,280.962494,215.027222,13645436
2007-10-19,286.962494,287.500000,270.600006,277.212494,212.157303,8094132
2007-10-22,279.250000,279.250000,266.274994,267.987488,205.653488,3836808
2007-10-23,267.000000,275.000000,264.750000,265.899994,204.051544,5862364
2007-10-24,275.000000,275.000000,260.825012,262.000000,201.058716,4100988
2007-10-25,264.750000,265.000000,259.537506,262.399994,201.365646,4925272
2007-10-26,262.500000,271.000000,260.549988,267.825012,205.528839,2960060
2007-10-29,272.250000,272.500000,265.350006,267.000000,204.895691,3536052
2007-10-30,268.000000,268.750000,260.075012,262.125000,201.154587,3145804
2007-10-31,261.750000,265.924988,254.250000,259.500000,199.140289,47216528
2007-11-01,263.750000,263.750000,254.875000,255.762497,196.272079,5518404
2007-11-02,252.500000,257.500000,250.750000,255.300003,195.917099,3494680
2007-11-05,255.250000,257.700012,251.312500,252.824997,194.017792,1876468
2007-11-06,253.750000,254.949997,250.000000,251.074997,192.674942,2198988
2007-11-07,251.274994,252.287506,246.524994,249.262497,191.283951,3504016
2007-11-08,247.524994,249.949997,245.000000,247.412506,189.864304,2686964
2007-11-12,246.312500,246.312500,240.000000,240.962494,184.914566,5280988
2007-11-13,240.962494,243.175003,231.662506,236.837494,181.748978,4697988
2007-11-14,240.000000,261.274994,240.000000,246.675003,189.298309,3588368
2007-11-15,247.750000,249.475006,242.500000,245.050003,188.051331,2295396
2007-11-16,245.000000,249.500000,241.787506,245.725006,188.569290,3666816
2007-11-19,240.024994,251.750000,240.024994,248.375000,190.602844,2943548
2007-11-20,247.250000,247.250000,239.524994,240.324997,184.425308,4111392
2007-11-21,240.324997,245.000000,234.000000,236.199997,181.259781,3337028
2007-11-22,242.425003,242.425003,233.750000,237.550003,182.295792,2402356
2007-11-23,238.125000,241.500000,237.437500,240.237503,184.358185,2273540
2007-11-26,245.000000,248.500000,242.500000,246.274994,188.991364,2234300
2007-11-27,247.625000,249.725006,242.524994,248.987503,191.072891,1503964
2007-11-28,250.000000,250.949997,242.500000,244.125000,187.341476,2927688
2007-11-29,250.000000,250.125000,238.750000,241.512497,185.336639,5029688
2007-11-30,241.512497,254.500000,241.512497,253.050003,194.190506,5334612
2007-12-03,254.000000,266.500000,252.600006,262.475006,201.423203,6516348
2007-12-04,262.475006,262.500000,256.262512,257.424988,197.547852,1783824
2007-12-05,257.500000,261.250000,255.125000,258.299988,198.219330,2069240
2007-12-06,260.000000,262.924988,257.799988,258.887512,198.670181,4163452
2007-12-07,260.000000,268.012512,256.562500,265.649994,203.859741,4805808
2007-12-10,267.524994,268.500000,257.500000,258.899994,198.679779,3864020
2007-12-11,262.250000,262.250000,256.312500,260.325012,199.773315,2907456
2007-12-12,257.049988,265.000000,256.524994,263.350006,202.094696,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,197.528641,4645736
2007-12-14,253.824997,263.750000,253.824997,260.100006,199.600693,2720436
2007-12-17,268.100006,268.100006,251.250000,253.100006,194.228851,3203328
2007-12-18,252.500000,260.000000,250.824997,251.225006,192.789978,3845860
2007-12-19,253.000000,257.200012,252.000000,256.125000,196.550217,2671020
2007-12-20,257.375000,263.487488,255.750000,261.337494,200.550278,3036020
2007-12-24,270.000000,280.000000,262.500000,277.424988,212.895828,4655664
2007-12-26,278.750000,279.924988,271.537506,275.075012,211.092468,2905996
2007-12-27,276.274994,280.000000,271.637512,277.687500,213.097290,4008568
2007-12-28,275.000000,275.000000,265.000000,270.537506,207.610397,2196596
2007-12-31,270.750000,274.012512,263.000000,269.350006,206.699051,2156168
2008-01-01,269.250000,269.250000,263.000000,263.637512,202.315323,928388
2008-01-02,265.000000,265.250000,257.875000,262.500000,201.442429,2864924
2008-01-03,257.524994,261.250000,251.337494,252.762497,193.969833,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,192.847580,2318868
2008-01-07,250.000000,252.199997,243.125000,243.899994,187.168793,3647344
2008-01-08,245.000000,248.000000,242.324997,246.962494,189.518967,3207732
2008-01-09,248.699997,251.500000,247.475006,249.074997,191.140060,2450128
2008-01-10,249.500000,252.375000,240.500000,245.412506,188.329453,3342376
2008-01-11,228.837494,251.000000,228.837494,247.437500,189.883469,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,184.396530,4158864
2008-01-15,241.250000,242.000000,233.500000,235.000000,180.338882,2935588
2008-01-16,235.000000,241.675003,231.250000,236.237503,181.288544,3131956
2008-01-17,241.449997,241.500000,229.750000,230.675003,177.019897,6302096
2008-01-18,232.375000,235.000000,224.274994,225.800003,173.278824,4333816
2008-01-21,226.000000,226.175003,201.312500,207.762497,159.436844,4840032
2008-01-22,203.675003,247.500000,181.250000,200.062500,153.527893,6376872
2008-01-23,214.750000,222.500000,201.250000,217.987503,167.913055,5359120
2008-01-24,217.500000,222.000000,206.437500,210.812500,162.386230,2013336
2008-01-25,213.250000,224.425003,212.524994,221.149994,170.349030,2243116
2008-01-28,217.500000,217.500000,206.250000,213.574997,164.514130,2485660
2008-01-29,214.000000,221.149994,213.750000,216.925003,167.094543,3258712
2008-01-30,220.500000,223.000000,215.000000,217.462494,167.508636,3032856
2008-01-31,217.500000,222.500000,208.837494,218.437500,168.259628,5966956
2008-02-01,221.250000,235.274994,218.324997,232.375000,178.995514,4169520
2008-02-04,236.250000,247.250000,234.750000,243.912506,187.882721,3730520
2008-02-05,240.000000,243.750000,233.912506,238.762497,183.915680,1722872
2008-02-06,232.500000,232.500000,223.625000,226.524994,174.489380,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,169.280258,2574652
2008-02-08,221.000000,231.250000,220.000000,224.600006,173.006546,2576820
2008-02-11,224.600006,233.000000,215.024994,226.524994,174.489380,3200988
2008-02-12,226.250000,231.250000,215.000000,216.162506,166.507217,5161328
2008-02-13,218.750000,224.250000,212.824997,217.237503,167.335312,2185376
2008-02-14,221.250000,225.000000,215.250000,218.449997,168.269257,2246480
2008-02-15,215.000000,221.762497,215.000000,218.175003,168.057495,2213044
2008-02-18,218.175003,218.750000,212.500000,213.300003,164.302277,1723160
2008-02-19,214.000000,221.000000,213.750000,218.862503,168.587067,1947288
2008-02-20,219.975006,223.662506,218.312500,221.524994,170.637878,3060624
2008-02-21,224.500000,232.750000,220.500000,228.662506,176.135818,3562052
2008-02-22,230.000000,230.225006,221.250000,225.137497,173.420547,2401516
2008-02-25,232.000000,232.250000,222.562500,225.187500,173.459061,3255460
2008-02-26,231.000000,231.000000,223.750000,224.600006,173.006546,4999584
2008-02-27,227.000000,228.712494,218.512497,219.387497,168.991379,2364056
2008-02-28,221.250000,222.500000,218.000000,220.225006,169.636536,5579004
2008-02-29,220.000000,222.925003,215.875000,219.350006,168.962509,3416480
2008-03-03,216.500000,217.175003,210.000000,212.149994,163.416397,3141328
2008-03-04,214.500000,217.500000,211.774994,214.699997,165.380722,3010532
2008-03-05,211.250000,220.699997,211.250000,218.824997,168.558090,2209348
2008-03-07,215.649994,216.524994,210.562500,211.537506,162.944641,1996828
2008-03-10,211.537506,213.500000,207.500000,208.412506,160.537506,2494168
2008-03-11,210.000000,210.000000,205.000000,205.875000,158.582825,4043520
2008-03-12,209.750000,212.500000,202.562500,205.887497,158.592529,1884412
2008-03-13,203.750000,203.750000,190.250000,194.925003,150.148239,3408600
2008-03-14,195.000000,203.225006,187.500000,200.962494,154.798889,2216056
2008-03-17,193.750000,199.425003,192.187500,197.962494,152.487991,1958904
2008-03-18,197.500000,207.199997,192.500000,204.425003,157.466003,3596080
2008-03-19,207.000000,210.000000,201.387497,202.862503,156.262436,4361924
2008-03-24,202.862503,209.375000,202.862503,205.925003,158.621475,3301984
2008-03-25,210.000000,224.962494,208.750000,219.125000,168.789185,2928896
2008-03-26,235.000000,235.000000,212.887497,219.587494,169.145462,2171768
2008-03-27,218.000000,219.000000,210.274994,213.125000,164.167496,6151152
2008-03-28,213.250000,218.675003,213.000000,217.762497,167.739731,3633696
2008-03-31,217.762497,217.762497,199.250000,202.612503,156.069824,4051860
2008-04-01,205.000000,213.225006,202.500000,208.087494,160.287170,2086728
2008-04-02,212.500000,217.250000,212.312500,212.812500,163.926758,1428844
2008-04-03,212.500000,223.000000,212.500000,221.350006,170.503128,3287172
2008-04-04,221.500000,222.475006,215.012497,218.225006,168.095963,2020844
2008-04-07,223.750000,230.024994,219.550003,226.024994,174.104172,3659528
2008-04-08,226.250000,226.750000,218.750000,221.837494,170.878601,4055352
2008-04-09,220.000000,223.000000,217.250000,219.062500,168.741043,1482600
2008-04-10,220.000000,229.912506,219.250000,224.887497,173.227982,2925932
2008-04-11,225.762497,231.250000,223.312500,227.000000,174.855270,2189264
2008-04-15,230.500000,246.250000,220.100006,243.537506,187.593872,5703772
2008-04-16,246.250000,250.500000,240.500000,242.975006,187.160583,6438768
2008-04-17,249.925003,252.500000,244.887497,250.225006,192.745209,3999556
